Employee ID,Title,BusinessUnit,EmployeeStatus,EmployeeType,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
1858,Production Technician I,TNS,Active,Contract,Asian,Widowed,Exceeds,3,26-10-2022,2,4,1,16-Dec-22,Technical Skills,External,Failed,5,568.57,31
1859,Production Technician I,PYZ,Active,Contract,Hispanic,Married,Exceeds,3,17-02-2023,4,2,5,07-Oct-22,Technical Skills,Internal,Completed,4,764.64,38
1860,Production Technician I,WBL,Terminated,Part-Time,Asian,Divorced,Exceeds,3,21-03-2023,1,4,3,20-Aug-22,Project Management,External,Passed,3,551.45,19
1861,Production Technician I,NEL,Active,Contract,Black,Widowed,Exceeds,3,22-09-2022,1,2,4,18-Jun-23,Customer Service,Internal,Completed,2,849.52,69
1862,Production Technician I,PL,Active,Full-Time,Other,Single,Exceeds,3,11-03-2023,5,4,4,21-Dec-22,Communication Skills,Internal,Incomplete,1,180.61,36
1863,Production Technician I,BPC,Active,Part-Time,Other,Single,Exceeds,3,04-07-2023,5,2,2,21-Jun-23,Communication Skills,Internal,Passed,3,559.52,32
1864,Production Technician I,CCDR,Active,Full-Time,Hispanic,Married,Exceeds,3,10-12-2022,3,2,1,06-Aug-22,Project Management,Internal,Completed,4,850.57,51
1865,Production Technician I,SVG,Active,Part-Time,Asian,Single,Exceeds,3,12-01-2023,1,3,4,13-Nov-22,Project Management,Internal,Completed,3,802.75,52
1866,Production Technician I,EW,Active,Contract,Asian,Divorced,Exceeds,3,12-10-2022,3,5,2,22-Apr-23,Customer Service,External,Completed,3,587.63,43
1867,Production Technician I,MSC,Active,Full-Time,Asian,Divorced,Needs Improvement,3,08-05-2023,1,5,2,04-May-23,Project Management,External,Passed,3,114.45,79
1868,Production Technician I,TNS,Active,Part-Time,Black,Single,Needs Improvement,3,26-02-2023,5,3,3,27-Mar-23,Leadership Development,Internal,Completed,4,599.79,22
1869,Production Technician I,PYZ,Active,Part-Time,Asian,Married,Exceeds,3,31-08-2022,1,2,3,23-Dec-22,Customer Service,Internal,Failed,3,280.46,37
1870,Production Technician I,WBL,Active,Contract,Hispanic,Married,Fully Meets,3,13-09-2022,2,5,3,25-Dec-22,Communication Skills,External,Incomplete,3,969.98,30
1871,Production Technician I,NEL,Active,Contract,White,Widowed,Fully Meets,3,12-12-2022,1,4,3,03-Jul-23,Customer Service,Internal,Failed,4,643.07,25
1872,Production Technician I,PL,Active,Full-Time,Hispanic,Married,Fully Meets,3,17-04-2023,1,2,5,04-Jul-23,Leadership Development,Internal,Incomplete,4,299.55,50
1873,Production Technician II,BPC,Active,Contract,Black,Married,Fully Meets,3,14-08-2022,5,2,3,02-Mar-23,Technical Skills,External,Incomplete,3,373.67,59
1874,Production Technician II,CCDR,Active,Full-Time,Asian,Widowed,Fully Meets,3,04-05-2023,2,4,4,25-Dec-22,Leadership Development,Internal,Passed,1,902.01,61
1875,Production Technician II,EW,Terminated,Full-Time,Other,Single,Fully Meets,3,05-08-2023,3,1,4,19-Mar-23,Project Management,Internal,Failed,1,105.61,68
1877,Production Technician II,NEL,Active,Part-Time,Asian,Married,Fully Meets,3,08-09-2022,2,3,2,01-May-23,Technical Skills,External,Passed,1,845.17,60
1878,Production Technician I,WBL,Active,Part-Time,White,Single,Fully Meets,3,13-01-2023,5,3,3,25-May-23,Technical Skills,External,Passed,5,932.44,21
1879,Production Technician I,BPC,Terminated,Part-Time,Black,Single,Fully Meets,3,05-08-2023,2,3,4,29-Apr-23,Leadership Development,Internal,Passed,2,227.51,53
1880,Production Technician I,CCDR,Terminated,Full-Time,Black,Widowed,Fully Meets,3,13-04-2023,5,1,2,10-Aug-22,Customer Service,Internal,Incomplete,5,785.05,55
1881,Production Technician I,EW,Active,Full-Time,Asian,Single,Fully Meets,3,18-09-2022,3,5,3,30-Jun-23,Communication Skills,External,Passed,4,584.92,19
1882,Production Technician I,MSC,Active,Full-Time,Asian,Divorced,Fully Meets,3,07-07-2023,1,4,2,11-Apr-23,Leadership Development,Internal,Incomplete,5,206.16,76
1883,Production Technician I,NEL,Active,Full-Time,Black,Single,Fully Meets,3,09-10-2022,3,4,2,19-May-23,Customer Service,Internal,Failed,1,483.43,51
1884,Production Technician I,PL,Active,Part-Time,Other,Married,Fully Meets,3,14-04-2023,1,3,3,09-Sep-22,Project Management,External,Incomplete,2,889.87,19
1885,Production Technician I,PYZ,Active,Contract,Other,Married,Fully Meets,3,14-09-2022,1,2,4,15-Feb-23,Customer Service,Internal,Incomplete,3,503.04,38
1886,Production Technician I,SVG,Active,Contract,White,Single,Fully Meets,3,18-01-2023,3,2,5,10-Jun-23,Customer Service,External,Completed,1,349.8,38
1887,Production Technician I,TNS,Active,Full-Time,White,Divorced,Fully Meets,3,07-05-2023,2,3,3,23-Dec-22,Customer Service,External,Passed,4,547.76,25
1888,Production Technician I,WBL,Active,Full-Time,White,Married,Fully Meets,3,23-07-2023,1,5,1,23-Dec-22,Technical Skills,External,Completed,2,961.68,73
1889,Production Technician I,PYZ,Active,Contract,Other,Divorced,Fully Meets,3,06-10-2022,5,4,4,09-Feb-23,Leadership Development,Internal,Incomplete,1,993.76,63
1890,Production Technician I,WBL,Active,Contract,White,Widowed,Fully Meets,3,12-05-2023,1,3,2,25-Oct-22,Communication Skills,Internal,Failed,2,998.32,54
1891,Production Technician I,NEL,Active,Full-Time,Hispanic,Married,Fully Meets,3,22-12-2022,2,5,2,13-Jul-23,Leadership Development,External,Incomplete,1,961.55,74
1892,Production Technician II,TNS,Active,Contract,Asian,Single,Fully Meets,3,11-01-2023,3,3,3,09-Feb-23,Technical Skills,External,Incomplete,3,192.73,32
1893,Production Technician II,BPC,Active,Contract,White,Divorced,Fully Meets,3,08-06-2023,2,3,4,28-Sep-22,Leadership Development,Internal,Completed,1,604.53,44
1894,Production Technician II,CCDR,Active,Full-Time,Other,Single,Fully Meets,3,01-06-2023,3,1,5,29-May-23,Technical Skills,External,Failed,2,144.39,64
1895,Production Technician II,EW,Active,Part-Time,White,Married,Fully Meets,3,18-10-2022,4,5,2,12-Sep-22,Technical Skills,External,Completed,5,517.92,33
1896,Production Technician II,MSC,Active,Full-Time,Hispanic,Married,Fully Meets,3,17-01-2023,1,1,3,22-Feb-23,Customer Service,External,Completed,4,537.71,72
1897,Production Technician II,NEL,Active,Full-Time,Asian,Divorced,Fully Meets,3,05-09-2022,2,4,5,16-Mar-23,Communication Skills,External,Completed,2,491.71,73
1898,Production Technician I,MSC,Active,Full-Time,White,Single,Fully Meets,3,18-07-2023,4,5,5,10-Jul-23,Project Management,Internal,Completed,3,673.38,22
1899,Production Technician I,TNS,Active,Contract,Asian,Married,Fully Meets,3,28-06-2023,2,4,5,29-Jan-23,Leadership Development,Internal,Incomplete,2,724.87,38
1900,Production Technician I,PYZ,Active,Full-Time,Hispanic,Widowed,Fully Meets,3,02-07-2023,2,2,5,27-Apr-23,Communication Skills,Internal,Passed,4,140.83,60
1901,Production Technician I,WBL,Active,Full-Time,White,Divorced,Fully Meets,3,22-06-2023,4,1,5,22-Sep-22,Project Management,External,Passed,1,113.47,64
1902,Production Technician I,NEL,Active,Full-Time,Other,Divorced,Fully Meets,3,27-07-2023,2,5,3,24-Feb-23,Customer Service,External,Incomplete,1,604.93,68
1903,Production Technician I,PL,Active,Part-Time,Black,Divorced,Fully Meets,3,17-12-2022,5,5,2,27-May-23,Project Management,External,Completed,4,699.97,60
1904,Production Technician I,BPC,Active,Contract,Asian,Widowed,Fully Meets,3,09-12-2022,5,1,4,20-Oct-22,Leadership Development,Internal,Failed,1,576.1,40
1905,Production Technician I,CCDR,Active,Part-Time,Asian,Married,Fully Meets,3,15-04-2023,5,2,1,24-Nov-22,Leadership Development,Internal,Passed,2,958.46,50
1906,Production Technician I,SVG,Active,Part-Time,Hispanic,Widowed,Fully Meets,3,28-12-2022,1,4,5,05-Mar-23,Project Management,External,Passed,5,228.41,74
1907,Production Technician I,EW,Active,Full-Time,Asian,Widowed,Fully Meets,3,18-01-2023,2,4,5,10-Nov-22,Technical Skills,Internal,Completed,2,203.44,34
1908,Production Technician I,MSC,Active,Contract,White,Widowed,Fully Meets,3,26-01-2023,4,2,5,21-Jul-23,Project Management,External,Incomplete,2,359.08,78
1909,Production Technician I,TNS,Active,Full-Time,White,Widowed,Fully Meets,3,23-11-2022,3,5,2,15-Mar-23,Technical Skills,Internal,Passed,3,653.23,60
1910,Production Technician I,PYZ,Active,Full-Time,Hispanic,Divorced,Fully Meets,3,05-11-2022,1,4,1,12-Oct-22,Customer Service,Internal,Passed,5,614.4,77
1911,Production Technician I,WBL,Terminated,Part-Time,White,Divorced,Fully Meets,3,08-04-2023,3,4,3,12-Nov-22,Communication Skills,External,Passed,5,333.08,30
1912,Production Technician II,TNS,Active,Part-Time,Asian,Married,Fully Meets,3,02-04-2023,2,5,1,26-Mar-23,Leadership Development,External,Completed,1,718.38,33
1913,Production Technician II,PYZ,Terminated,Full-Time,White,Married,Fully Meets,3,21-01-2023,5,4,2,02-Feb-23,Project Management,External,Failed,3,195.29,50
1914,Production Technician II,WBL,Terminated,Part-Time,Other,Married,Fully Meets,3,23-02-2023,4,4,5,11-Jan-23,Leadership Development,External,Passed,2,113.43,38
1917,Production Technician I,EW,Active,Contract,Black,Single,Fully Meets,3,31-10-2022,5,2,3,24-Jan-23,Customer Service,Internal,Incomplete,3,419.83,59
1918,Production Technician I,MSC,Active,Contract,Black,Single,Fully Meets,3,01-10-2022,3,5,5,03-Aug-23,Communication Skills,Internal,Incomplete,2,226.7,33
1919,Production Technician I,TNS,Terminated,Contract,Other,Widowed,Fully Meets,3,22-05-2023,2,3,3,18-Jun-23,Leadership Development,External,Failed,1,583.76,32
1920,Production Technician I,PYZ,Terminated,Full-Time,Hispanic,Widowed,Fully Meets,3,23-09-2022,2,5,3,04-Apr-23,Customer Service,Internal,Failed,3,646.65,73
1921,Production Technician I,WBL,Active,Contract,Other,Married,Fully Meets,3,01-02-2023,3,2,5,28-May-23,Technical Skills,External,Incomplete,2,813.17,27
1922,Production Technician I,NEL,Active,Full-Time,Asian,Divorced,Fully Meets,3,29-04-2023,1,1,3,14-Nov-22,Technical Skills,External,Passed,3,636.38,62
1923,Production Technician I,PL,Active,Full-Time,Other,Widowed,Fully Meets,3,29-07-2023,3,4,4,17-Nov-22,Project Management,External,Failed,3,868.74,57
1924,Production Technician I,BPC,Active,Part-Time,Hispanic,Married,Fully Meets,3,05-09-2022,3,5,1,14-Jul-23,Customer Service,External,Failed,4,250.41,29
1925,Production Technician I,CCDR,Active,Contract,Other,Divorced,Fully Meets,3,21-04-2023,1,5,3,12-May-23,Communication Skills,Internal,Completed,3,882.06,43
1926,Production Technician I,SVG,Active,Contract,Black,Single,Fully Meets,3,20-08-2022,3,4,2,30-Jun-23,Leadership Development,Internal,Passed,1,350.88,19
1927,Production Technician I,EW,Active,Full-Time,Hispanic,Married,Fully Meets,3,13-12-2022,3,2,1,23-Feb-23,Leadership Development,External,Completed,5,571.81,46
1928,Production Technician I,MSC,Active,Full-Time,Hispanic,Widowed,Fully Meets,3,24-08-2022,4,5,5,23-Feb-23,Communication Skills,Internal,Failed,3,900.89,39
1929,Production Technician I,TNS,Active,Contract,Asian,Widowed,Fully Meets,3,09-12-2022,4,1,3,04-Aug-23,Customer Service,Internal,Failed,3,312.56,35
1930,Production Technician I,PYZ,Active,Full-Time,Asian,Single,Fully Meets,3,27-12-2022,3,3,4,30-Jun-23,Project Management,External,Incomplete,5,533.56,37
1931,Production Technician I,WBL,Active,Full-Time,White,Single,Fully Meets,3,16-04-2023,2,3,4,14-May-23,Leadership Development,Internal,Failed,5,381.36,23
1932,Sales Manager,BPC,Active,Full-Time,Other,Widowed,Fully Meets,3,17-01-2023,5,5,2,19-Mar-23,Customer Service,Internal,Failed,2,754.08,42
1933,Sales Manager,NEL,Active,Contract,Black,Widowed,Fully Meets,3,24-05-2023,2,4,5,17-Oct-22,Customer Service,Internal,Incomplete,5,837.19,30
1934,Sales Manager,WBL,Terminated,Contract,Other,Widowed,Fully Meets,3,25-08-2022,2,5,2,08-May-23,Leadership Development,External,Incomplete,2,993.7,28
1935,Production Technician II,TNS,Active,Part-Time,Hispanic,Divorced,Fully Meets,3,20-04-2023,5,1,4,16-Sep-22,Customer Service,Internal,Completed,2,505.4,45
1936,Production Technician II,BPC,Active,Full-Time,Hispanic,Widowed,Fully Meets,3,11-10-2022,3,3,5,21-Aug-22,Leadership Development,External,Failed,5,567.55,32
1937,Production Technician II,CCDR,Terminated,Full-Time,Asian,Single,Fully Meets,3,11-08-2022,4,5,4,08-May-23,Leadership Development,External,Completed,4,774.74,65
1938,Production Technician II,TNS,Active,Part-Time,Other,Single,Fully Meets,3,15-09-2022,1,4,3,24-Aug-22,Communication Skills,External,Passed,5,316.61,63
1939,Production Technician II,PYZ,Active,Contract,Asian,Married,Fully Meets,3,13-06-2023,4,5,3,27-Oct-22,Communication Skills,External,Completed,3,531.73,77
1940,Production Technician II,TNS,Active,Contract,Asian,Widowed,Fully Meets,3,20-08-2022,3,4,5,16-Jan-23,Communication Skills,External,Failed,2,342.26,81
1941,Production Technician II,PYZ,Active,Contract,Hispanic,Widowed,Fully Meets,3,16-09-2022,3,5,4,04-Feb-23,Leadership Development,External,Failed,3,158.79,80
1942,Production Technician II,TNS,Terminated,Part-Time,Other,Widowed,Fully Meets,3,08-11-2022,2,4,2,15-Apr-23,Customer Service,Internal,Completed,3,250.51,55
1943,Production Technician II,PYZ,Terminated,Contract,White,Widowed,Fully Meets,3,22-09-2022,5,5,4,13-May-23,Technical Skills,Internal,Passed,3,453.4,66
1944,Production Technician II,TNS,Active,Part-Time,Asian,Married,Fully Meets,3,12-12-2022,1,4,1,26-Oct-22,Technical Skills,External,Completed,5,742.31,57
1945,Sales Manager,TNS,Terminated,Full-Time,White,Married,Fully Meets,3,10-02-2023,1,3,4,12-Jan-23,Customer Service,External,Passed,5,341.94,42
1946,Production Technician II,WBL,Active,Full-Time,Other,Widowed,Fully Meets,3,05-01-2023,3,5,1,30-Aug-22,Customer Service,Internal,Completed,1,967.18,63
1947,Sales Manager,MSC,Active,Part-Time,White,Single,Fully Meets,3,28-06-2023,1,3,3,14-Nov-22,Communication Skills,External,Failed,3,147.4,38
1948,Production Technician II,TNS,Terminated,Part-Time,Black,Married,Fully Meets,3,16-03-2023,2,1,5,23-May-23,Project Management,External,Failed,4,884.26,59
1949,Sales Manager,MSC,Active,Contract,Hispanic,Divorced,Fully Meets,3,07-09-2022,5,3,4,28-Apr-23,Customer Service,Internal,Incomplete,5,592.96,69
1950,Production Technician II,TNS,Terminated,Contract,Asian,Married,Fully Meets,3,17-09-2022,3,2,1,21-Feb-23,Project Management,External,Passed,2,801.28,65
1951,Sales Manager,SVG,Terminated,Full-Time,Asian,Married,Fully Meets,3,20-04-2023,4,1,3,29-Apr-23,Leadership Development,Internal,Incomplete,2,717.95,60
1952,Sales Manager,TNS,Active,Full-Time,Other,Divorced,Fully Meets,3,09-06-2023,2,5,2,05-Mar-23,Leadership Development,Internal,Passed,1,846.22,31
1953,Production Technician I,PL,Active,Full-Time,Asian,Divorced,Fully Meets,3,07-04-2023,4,5,4,13-Aug-22,Leadership Development,External,Passed,4,275.62,47
1954,Production Technician II,SVG,Terminated,Part-Time,Other,Divorced,Fully Meets,3,16-03-2023,1,1,5,14-Aug-22,Customer Service,External,Passed,5,837.05,51
1955,Production Technician I,MSC,Active,Full-Time,White,Married,Fully Meets,3,27-08-2022,2,3,4,22-Jul-23,Leadership Development,Internal,Incomplete,3,202.35,22
1956,Production Technician I,PL,Active,Part-Time,Black,Married,Fully Meets,3,23-01-2023,1,5,4,05-Jun-23,Communication Skills,External,Passed,4,590.97,63
1957,Production Technician I,TNS,Terminated,Part-Time,Asian,Widowed,Fully Meets,3,17-03-2023,5,2,2,14-Apr-23,Customer Service,External,Failed,5,744.55,44
1958,Production Technician I,PYZ,Active,Contract,Other,Married,Fully Meets,3,05-10-2022,4,2,5,23-May-23,Communication Skills,Internal,Incomplete,2,141.91,29
1959,Production Technician I,CCDR,Active,Part-Time,Asian,Married,Fully Meets,3,04-01-2023,5,3,4,13-Sep-22,Project Management,External,Completed,2,883.34,33
1960,Production Technician I,PYZ,Active,Full-Time,White,Divorced,Fully Meets,3,06-01-2023,3,4,1,28-Apr-23,Leadership Development,Internal,Passed,4,176.82,70
1961,Production Technician I,TNS,Terminated,Part-Time,Black,Married,Fully Meets,3,21-12-2022,2,3,1,25-Apr-23,Customer Service,External,Failed,1,767.22,73
1962,Production Technician II,CCDR,Active,Contract,Other,Divorced,Fully Meets,3,05-09-2022,2,4,1,02-Oct-22,Leadership Development,External,Completed,5,555.6,72
1963,Production Technician I,CCDR,Terminated,Contract,Other,Married,Fully Meets,3,23-08-2022,2,5,3,13-Jun-23,Technical Skills,Internal,Incomplete,2,316.03,48
1964,Production Technician I,EW,Terminated,Part-Time,Other,Married,Fully Meets,3,21-11-2022,5,5,5,22-May-23,Customer Service,Internal,Failed,1,540.96,53
1965,Production Technician II,CCDR,Active,Full-Time,White,Widowed,Fully Meets,3,15-02-2023,3,1,1,16-Oct-22,Leadership Development,External,Failed,3,444.23,73
1966,Production Technician II,TNS,Active,Full-Time,Other,Widowed,Fully Meets,3,29-10-2022,4,3,2,19-May-23,Communication Skills,Internal,Failed,5,497.54,48
1967,Production Technician I,PL,Active,Part-Time,Other,Single,Fully Meets,3,26-02-2023,4,2,4,23-Jul-23,Customer Service,Internal,Incomplete,4,300.95,25
1968,Production Technician I,NEL,Active,Full-Time,Asian,Widowed,Fully Meets,3,27-12-2022,1,4,2,25-Nov-22,Customer Service,Internal,Incomplete,2,283.06,64
1970,Production Technician I,PYZ,Active,Part-Time,Other,Single,Fully Meets,3,06-03-2023,5,4,4,27-Mar-23,Leadership Development,External,Failed,1,398.23,70
1971,Production Technician II,MSC,Terminated,Part-Time,Other,Divorced,Fully Meets,3,27-05-2023,3,2,1,20-Dec-22,Leadership Development,External,Incomplete,1,331.8,24
1972,Production Technician II,EW,Active,Contract,Asian,Single,Fully Meets,3,15-03-2023,2,2,3,26-Apr-23,Leadership Development,External,Incomplete,4,349.48,25
1973,Production Technician II,BPC,Active,Full-Time,Black,Married,Fully Meets,3,30-08-2022,4,2,3,01-Apr-23,Communication Skills,External,Failed,1,596.48,28
1974,Production Technician I,NEL,Active,Part-Time,White,Widowed,Fully Meets,3,17-01-2023,4,1,3,08-Oct-22,Project Management,Internal,Incomplete,2,677.45,53
1975,Production Technician I,SVG,Active,Contract,Other,Divorced,Fully Meets,3,24-03-2023,4,4,3,12-Mar-23,Customer Service,Internal,Failed,5,664.61,78
1976,Production Technician I,EW,Active,Full-Time,White,Single,Fully Meets,3,25-04-2023,1,5,1,16-Nov-22,Communication Skills,External,Completed,5,405.13,76
1977,Production Technician I,MSC,Terminated,Contract,White,Single,Fully Meets,3,18-03-2023,2,5,4,26-May-23,Leadership Development,Internal,Incomplete,5,781.27,70
1978,Production Technician I,TNS,Terminated,Full-Time,Other,Divorced,Fully Meets,3,08-06-2023,3,5,1,18-Jan-23,Leadership Development,Internal,Failed,5,983.61,45
1979,Production Technician I,PYZ,Active,Part-Time,Asian,Single,Fully Meets,3,17-07-2023,1,4,5,19-May-23,Communication Skills,Internal,Failed,1,656.46,50
1980,Production Technician I,WBL,Active,Part-Time,Hispanic,Married,Fully Meets,3,17-05-2023,5,4,5,25-Mar-23,Project Management,External,Failed,1,446.07,31
1981,Production Technician I,NEL,Active,Contract,Black,Divorced,Fully Meets,3,23-03-2023,5,4,3,10-Aug-22,Leadership Development,Internal,Passed,1,676.42,28
1982,Production Technician I,PL,Active,Full-Time,Hispanic,Married,Fully Meets,3,24-06-2023,3,5,5,29-Jan-23,Leadership Development,Internal,Passed,5,861.83,38
1983,Production Technician I,BPC,Active,Part-Time,Asian,Widowed,Fully Meets,3,16-08-2022,2,5,1,28-Dec-22,Customer Service,Internal,Failed,5,769.23,64
1984,Production Technician I,CCDR,Active,Full-Time,Black,Single,Fully Meets,3,07-08-2022,5,2,2,18-Aug-22,Leadership Development,Internal,Failed,4,983.02,72
1985,Production Technician I,SVG,Active,Contract,White,Widowed,Fully Meets,3,04-03-2023,5,5,2,28-Sep-22,Communication Skills,Internal,Incomplete,3,474.95,60
1986,Production Technician I,EW,Active,Contract,Black,Divorced,Fully Meets,3,17-09-2022,1,4,2,21-Feb-23,Communication Skills,Internal,Failed,3,800.81,73
